abstract,author,screenshot,time,title,url
"抗“疫”路上,盛京银行深入贯彻落实党中央、国务院关于防控工作的决策部署,不忘服务实体经济的初心,牢记担当社会责任的使命,重点关注保障防控的融资需求。...",新浪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310428c3a4a08d1342bd7a7542488c05f93130a1c1871e3cc767e0d4595982d3e1cef1e02b6a773332a5979aa9bca8848cabbe42a2f9f274273169b174f820eafbd1d7e9e6adb19ade718ecbefa3693a5c5d3a815098c0c5b6ec5adcb0c0f03bc6fe76245f4d79c5f625407ba9c2714fb4e0328885540a137fe&p=aa769a4786cc42a511a2df3a544e&newp=8372c54ad5c901e70be296385f5492695912c10e3fddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5560ff&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=11,2020-02-18 20:35:00,盛京银行有效应对疫情支持企业经营发展,http://finance.sina.com.cn/stock/relnews/hk/2020-02-18/doc-iimxyqvz3968629.shtml
"企业积极参与疫情防控“战斗”,为疫情防控一线输送“能量”,全力配合打赢疫情防控阻击战。爱心企业主动履行社会责任...",中国新闻网甘肃新闻,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f7367dc0d0622e8ec814c0380c040671e3cc767f4f198f9239261caf4b5ce8ed3472200356b491d5894ad8bf902c388850752a5ad91f069644ef9d4932b720872c9db868e2ad873984aea3c4ae5044be52120c80e7fb5d&p=8436f91985cc43ee1abd9b7d17&newp=9f769a4789912df008e297311153d8265f15ed6439c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e615c72dbc4&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=12,2020-02-18 21:08:00,"庆阳市爱心企业家:“抗击疫情,我们责无旁贷”",http://www.gs.chinanews.com/news/2020/02-18/327606.shtml
"面对,交通银行坚决贯彻落实金融支持防控工作的部署,心系,第一时间主动对接防控相关融资需求,开辟绿色通道,以...",中国金融新闻网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f737678b83492e8fc016cf331e00506694ea7a7d0704a494207a49e95405b2bb756f370120b599c8950cddb9922a2d88243e671bf24217d813aeca5125b67ad605b7bb5cbafaa63d84d8d2c4a92044bb56120d8be78b2b1765ce7884152695a68e3812&p=aa769a4786cc41a811a2df3a544e&newp=8372c54ad6c401e70be296385f5492695912c10e36d4c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5560ff&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=13,2020-02-18 20:20:00,紧要关头:交行融资66亿元迅速援驰企业决战疫情,http://www.financialnews.com.cn/zt/kjyq/202002/t20200218_179833.html
"四是规范防控措施,确保安全有序复工开工 制定机关企事业单位复工防控指南,规范防控流程标准,强化防控人员责任,落实错峰上下班、轮岗值班、信息登记、监...",同花顺财经,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3a51ce7bff53492a9d2d4d55556c952127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=8b2a97048e9711a058efc86d4b07&newp=c2769a4787d91ffa0dbd9b7e0f5d92695912c10e3cd5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5571adc59ddd&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=14,2020-02-18 19:11:00,吉林省强化“四项举措” 狠抓疫情期间企业复工复产工作,https://baijiahao.baidu.com/s?id=1658872774352583713&wfr=spider&for=pc
"随着政府各项纾困解难政策的出台,相关行业有望在缓解后实现复苏和反弹。 对来讲,需要妥善应对的后续影响,前瞻思考过后的市场变化,积攒后续竞争优势,...",36氪,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100bd662401497634b868d4a62968e4f936f5a424461f4ba537650598cd27d1140f41509b4a76925764273e2ccdccd179ded9d3f59883042040bf74405a412b8cb3732b024872ee8b86fe7ad8035&p=aa769a4786cc42a411a2df3a544e&newp=8372c54ad5c801e70be296385f5492695912c10e39d0c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5560ff&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=15,2020-02-18 18:00:00,"疫情中的企业应对之道:应时而谋,多种组合应对疫情冲击",https://36kr.com/p/5293115?from=singlemessage
"一位投资人向燃财经分析,当出现疫情这样的突发事件时,抗风险能力低的企业,不一定是现金流差的企业,而是那些经营现金流或者自由现金流差的企业。实际上,大多数资金...",燃财经,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c78360622b591cf894dd6b8922b2d8b30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8436f91985cc43ee1abd9b780f0c&newp=9f769a4789912df008e2927c420a92695912c10e3ad5c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b557fe5f797&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=16,2020-02-18 09:44:00,"疫情下的中小企业,面临的最大危险为什么是现金流?",https://baijiahao.baidu.com/s?id=1658837008535912101&wfr=spider&for=pc
疫情防控与企业复工复产情况。对宁晋县金隅冀东水泥有限公司和宁晋县宁柴机械有限公司节后复工疫情...,经济网,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763105392230e54f73b678b854d24c3933fc23904564711b2e73a634a428c9b612f47ff1f41abb56e2a7d5266aad883cb57d6bd932f2a9f27432a5ad91f069644ef9d4932b720872c9db868e2ad873984aea3c4ae5044be52120c80e7fb5d&p=aa769a4786cc47a411a2df3a544e&newp=8372c54ad0c801e70be296385f5492695912c10e3fd5d701298ffe0cc4241a1a1a3aecbb24261a02d4c27f630abb0f31aba7747d605f76f7d3&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=17,2020-02-18 23:18:00,河北省宁晋县领导调研疫情防控和企业复工复产情况,http://www.jingji.com.cn/shtml/ztbd/swjjxct/qyq/94357.html
"国资委:面向消费者的受冲击最大 中央,国资委,习近平,开工率,复产... 从中央反映的情况来看,集中爆发在春节期间,这样对于1月份的经营影响相对可控...",网易,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece763104a8023584380143fd3d1027fa3c215cc795b435a64e3b82d3f1306ceb17b197dd54a5d8df2347034092bbce6df883d87fdcd763bcd7a742613913712c46fdbdc3720d6579b4de9de0e96bee74692b9a4d3c82454&p=8436f91985cc43ee1abd9b7d17&newp=9f769a4789912df008e297311153d8265f15ed6439c3864e1290c408d23f061d4866e0bf2d241703d0c1777347c2080ba8ff612e615c72dbc4&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=18,2020-02-18 10:48:00,国资委:面向消费者的企业受疫情冲击最大,http://news.163.com/20/0218/10/F5LNH13U0001899O.html
"记者获悉,山东省已组织一批人工智能创新应用先导区人工智能优势,整合科研和生产力量,攻关防治相关产品,积极赋能医疗卫生行业应用场景。“过后,人工智能产业...",中国经济网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3a518e2b0fa3693a5d4d3db5356cd53127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9965c30184904ead08e292317f&newp=c233c54ad08212a05aa6d4395353d8265f15ed6528818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a2476&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=19,2020-02-18 09:32:00,疫情之下这些企业为何能及早复工,https://baijiahao.baidu.com/s?id=1658837886294265752&wfr=spider&for=pc
"疫情之下,相比体量较大的西贝莜面村和手撕员工减薪联名信的老乡鸡,小微企业同样受创甚重,但发声渠道却较少。 2月10日正式复工以来,《每日经济新闻》记者采访了解...",网易科技,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310508037434380143fd3d1027fa3c215cc795b435a64e3b82d3f120eceb17b1976ce302397f234703c0647b2e1df883d87fdcd763bcd7a742613913712c46fdbdc3720d6579b4de9de0e96bee74692b9a4d3c82454&p=8436f91985cc43ee1abd9b7417&newp=9f769a4789912df008e29e311153d8234f08d30e3cd3c44324b9d71fd325001c1b69e3b82127160ed2c17a6c15e9241dbdb239256b557fe5f797&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=b78b95ca005b437c&p1=20,2020-02-18 08:17:00,"疫情下的小微企业""群像"":开工7天面临5个难关",http://tech.163.com/20/0218/08/F5LESKMO00097U7H.html
"新冠肺炎发生后,各地纷纷延长春节假期,减少人员聚集,广大外贸原有的开工节奏面临调整。连日来,中央和地方有关部门密集出台支持政策,广大外贸也制定新的生...",中国青年报,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3a518edbefa3997a8d4d9d45f51cb54127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=893d835d85cc43f508e29e264b&newp=882a9f0784dd1cfc57efcd265b53d8234f08d30e3cd0c44324b9d71fd325001c1b69e3b82127160ed2c17a6c15e9241dbdb239256b5562e58595&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=21,2020-02-18 10:10:00,中国外贸企业临“疫”不乱,https://baijiahao.baidu.com/s?id=1658838689644899035&wfr=spider&for=pc
"疫情意外引发的市场红利并非惠及所有企业。由于风险抵抗能力较弱,许多中小规模游戏企业眼下已处在被市场淘汰边缘。
    
                                            查看更多相关资讯>>  -  
                          
                百度快照...",网易财经,http://cache.baidu.com/c?m=9f65cb4a8c8507ed4fece76310498a3a4e1f97634bd4d41468d4e419ce3b4641457be1bb24280d06d2d8086078c82f2a9684347037042ab5facc9f4aaae1d477719c6269304a895664d30ed9bf5154c437e751feaf68f0cbf425e7afc5a5df4323cd&p=833fc64ad4934ea407b8c63750&newp=882a9e37c5991ee549be9b7c5c53d8265f15ed6828818b783b83d309c839074e4765e7b121251707d7ce68216cee1e1ee5a76a2445107ae8d1d9&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=22,2020-02-18 03:31:00,中小企业工作停滞 疫情催化游戏业马太效应,http://money.163.com/20/0218/03/F5KUTDNF002580S6.html
"之下,个人和都在想方设法“自救”。越来越多的政策支持也正在路上…… 如何影响中小 清华大学经济管理学院金融系教授朱武祥等学者对995家中小...",环京津新闻网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3a51fe1bcf33797aad2d1de5655ca53127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=893d835d85cc43f508e295745550&newp=882a944f94915ff20be29627554092695912c10e3dddc44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5562e58595&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=23,2020-02-18 11:35:00,疫情如何影响中小企业 企业最想要什么,https://baijiahao.baidu.com/s?id=1658844417662030422&wfr=spider&for=pc
中央药企在疫情药物的研发上有什么进展? 国资委副秘书长 新闻发言人 赵世堂:国药集团、华润集团、通用技术集团等中央涉药企业正全力推进药物科研工作。国药集团所属...,国际在线,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c78300025b091ca8c49d8bb95292c8a30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=c67c8f5d85cc43ff57eb942f7f50&newp=9a759a43d68102f110be9b7c475492695912c10e3ad7c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5562f4c580&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=24,2020-02-18 13:31:00,中央药企对研发疫情药物有何进展?哪些企业受疫情影响严重?国资委...,https://baijiahao.baidu.com/s?id=1658851758061725310&wfr=spider&for=pc
"本报讯(记者杨帆张珺)2月17日下午,市委书记陈敏尔深入复工复产,检查调研防控和复工复产工作。他强调,要认真学习贯彻习近平总书记重要指示精神,在确保做好...",中国共产党新闻网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb2181ebbe7360575547df5c59f9f4aaaeacf77388850652c01da420fd31bafc95b27c1239a47b8ab1fe5b1f62593d8d3d0d85f53cc50036d8087d11c5f4a&p=8b2a975d9f9611a05be7d5365a4b&newp=9e769a4799d509e01cbd9b7d074392695912c10e39d1c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b556fa1d387cc&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=25,2020-02-18 10:30:00,陈敏尔:强化企业疫情防控主体责任 做到疫情防控和生产经营两不误,http://cpc.people.com.cn/n1/2020/0218/c64094-31592414.html
"2020年伊始,新冠肺炎疫情扰动国内经济,中小企业受到的影响和冲击更明显。《经济参考报》记者近日采访多家企业发现,面对严峻形势,一些企业因时而动,从不利环境中寻找...",新华网客户端,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c78360727bd9bcb8b4adabf942a2f8d30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=c67c8f5d85cc43ff57e7c50c4b&newp=9a759a4f94801fe70be296344f53d8234f08d30e3cd3c44324b9d71fd325001c1b69e3b82127160ed2c17a6c15e9241dbdb239256b5562f4c580&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=26,2020-02-18 09:37:00,企业“疫”中谋变 新商业模式站上风口,https://baijiahao.baidu.com/s?id=1658836582112564027&wfr=spider&for=pc
"防控以来,必要的防控举措让社会经济按下“暂停键”“延迟键”,一大批中小却并未停滞等待,而是以网为“根”、以网应“变”,在抗击、复工复产中展现...",新华网客户端,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291846b6672b2540cb9ab6e29645973ea8cc8ff1a8ee0c46f388850652d439b0005d26df49d5124b723945de3aa1ce2baf23193aed2d2d55554c853127a84b5df1a1715bc2eb24f67b4e68e48110b4dfafa3113bd08&p=9b769a47ba981dff57ed90201c4e&newp=8274c54ad6c700f334a7c7710f4392695912c10e36d7c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5561ebf782&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=27,2020-02-17 17:50:00,以网为“根” 以网应“变”——中小企业网上应对疫情显露韧性,https://baijiahao.baidu.com/s?id=1658777201222383502&wfr=spider&for=pc
"一场突如其来的疫情,让企业经营者们正经历着非常特殊的开年,企业界的忧虑指数在提升,恐慌的气氛似乎也在漫延。大家都知道,疫情终将过去,然而背后挥之不去的不安...",华商韬略,http://cache.baidu.com/c?m=9f65cb4a8c8507ed19fa950d100b8735420cdb3066848d027fa3c31bc8321c564711b2e6783f5113d2b1273116ae3f5feef73c773d0824b69fc9824fd8b19529258d30347459d20105d26fee891d739660875aedfb44a7adf144d1ffc696821405c544737a9786ff4d7111dd18fb033192b1e84c022b11ad9b30728f5e&p=8d78c64ad49152be17bd9b7b4a&newp=c06a8e03cd904ead08e291284653d8234f08d30e3cd4c44324b9d71fd325001c1b69e3b82127160ed2c17a6c15e9241dbdb239256b55&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=28,2020-02-17 21:11:00,"江南春:疫情过后,中国企业走向何方?",https://baijiahao.baidu.com/s?id=1658789636387785387&wfr=spider&for=pc
"面对突如其来的,许多行业遭遇“冰封”。停摆期里,每个的选择都不相同。而对于数量众多的中小和创业而言,需要回答的问题是:如何保障在中活...",中国日报网,http://cache.baidu.com/c?m=9d78d513d9d437af4f9be0697c13c011124380122ba6d4020bd5843e93732b465321a3e52878564291d27d141cb21800fdf041236d587ce4cd9bd31496ac925f7ed57823706bd71d0f8004afc94627c3208d59e3b27c86bda734c3fd8683d40752c951002ad0f4db5d0547c864f11726e3d1c30e4a01&p=9b769a47ba981dff57eb91201c4e&newp=8274c54ad0c600f334a7c7710f4392695912c10e3ad2c44324b9d71fd325001c1b69e3b823281603d4c6786c15e9241dbdb239256b5561ebf782&user=baidu&fm=sc&query=%D2%DF%C7%E9+%C6%F3%D2%B5&qid=bb89064f0032a672&p1=29,2020-02-18 14:44:00,疫情是科技企业HR管理的试金石,http://cn.chinadaily.com.cn/a/202002/18/WS5e4bafb9a3107bb6b57a0931.html
